index,X,t
1,1000.0,0.01023853071178174
2,1000.0,0.014538142051516538
3,58.2,0.00666668415393205
4,5466.923232040856,0.1697510504091569
5,0.0,0.01333333333333333
6,5466.923232040856,0.1055209232273138
7,3786.867503249136,0.01378465489353409
8,8436.34427120828,0.0458918357065019
9,0.0,0.003
10,10230.39699877625,0.08298582978372872
11,4189.18126998453,0.04320528286430469
12,7000.0,0.06355411522633744
13,12517.12169909518,4.784035694423431
14,5747.518697871431,0.02040025024525429
15,12000.0,1.895263888888889
16,12000.0,2.601342592592593
17,2499.644303352319,0.009714177758884633
18,2577.42300122375,0.01500138737581967
19,2060.301302128569,0.01467046641326231
20,0.0,0.013666666666666667
21,128.5242712082804,0.01166739446090033
22,0.0,0.0028
23,0.0,0.0052499999999999995
24,0.0,0.015
25,0.0,0.00625
26,0.0,0.006333333333333333
27,0.0,0.01265
28,0.0,0.0205
29,0.0,0.013333333333333334
30,0.0,0.013333333333333334
