level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
1,12_24,0.0,106.3544256445415,0.0,0.0,0.0,0.1357534992749854,0.8763269730627667,0.0,0.0,0.0,0.05,900,179.71932882495295
2,13_16,0.03543086266394573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.03543086266394573,10.0,900,179.71932882495295
3,13_23,0.05694259662984161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.05694259662984161,10.0,900,179.71932882495295
4,13_24,0.01420750382330825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.01420750382330825,10.0,900,179.71932882495295
5,14_12,0.01245346315662931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.06880501911682,0.01245346315662931,10.0,900,179.71932882495295
6,14_16,0.04376882709984936,0.0,-3.1,-0.1131306481299548,1.536934521068601,0.0,0.0,0.0,10.19119498088328,0.04376882709984936,10.0,900,179.71932882495295
7,14_23,0.0495907359318064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.0495907359318064,10.0,900,179.71932882495295
8,16_24,0.04696256119252958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.04696256119252958,10.0,900,179.71932882495295
9,1_24,0.05338851725800686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05338851725800686,10.0,900,179.71932882495295
10,23_12,0.04419374249735475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.3544256445415,0.04419374249735475,10.0,900,179.71932882495295
11,23_13,0.05694259662984161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.05694259662984161,10.0,900,179.71932882495295
12,23_14,0.0495907359318064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0495907359318064,10.0,900,179.71932882495295
13,23_24,0.05278447002448548,0.0,-3.1,-0.1158353410073456,-0.3442495146155269,0.0,0.0,0.0,133.6455743554585,0.05278447002448548,10.0,900,179.71932882495295
14,23_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.0,10.0,900,179.71932882495295
15,24_16,0.04696256119252958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.06,0.04696256119252958,10.0,900,179.71932882495295
16,24_23,0.05278447002448549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,376.39,0.05278447002448549,10.0,900,179.71932882495295
17,3_13,0.02357165622571806,24.83583132598254,-0.1553455982721889,-0.1070714968677154,0.0,0.01224891444390914,0.1583048287940991,0.0,26.06416867401737,0.02357165622571806,0.0667,900,179.71932882495295
18,3_16,0.05194516978199525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.05194516978199525,10.0,900,179.71932882495295
19,3_23,0.07345690374789114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356.3,0.07345690374789114,10.0,900,179.71932882495295
20,3_24,0.03072181094135778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03072181094135778,10.0,900,179.71932882495295
21,8_24,0.03738849509528983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.03738849509528983,10.0,900,179.71932882495295
