level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
15,24_16,8.792275803989552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,8.792275803989552,10.0,3,196659.35880095276
16,24_23,14.02400854393942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.02400854393942,10.0,3,196659.35880095276
17,3_13,0.3558699455329448,292.3067515974811,-1.090967948470405,-0.2067609836598834,0.0,0.1441643061872784,4.638543283588784,0.0,707.6932484025189,0.3558699455329448,0.0667,3,196659.35880095276
18,3_16,0.4608075927705672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4608075927705672,10.0,3,196659.35880095276
19,3_23,14.4279255992254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.4279255992254,10.0,3,196659.35880095276
20,3_24,0.4580138519714211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4580138519714211,10.0,3,196659.35880095276
21,8_24,0.4646805361253532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.4646805361253532,10.0,3,196659.35880095276
22,9_13,0.09825314965584783,194.9076582997654,-0.5775645361304247,-0.1294759448967543,0.0,0.09612753443364166,2.168631379733522,0.0,305.0923417002347,0.09825314965584783,0.05,3,196659.35880095276
0,12_16,0.0,1505.587642294294,0.0,0.0,0.0,0.170624083253069,12.71394626981107,0.002656759391027432,0.0,0.0,0.0333,4,196658.95083066888
1,12_24,0.0,451.7905478447558,0.0,0.0,0.0,0.3061209595435526,13.4879439398253,0.0,0.0,0.0,0.05,4,196658.95083066888
2,13_16,0.1449529460109169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.1449529460109169,10.0,4,196658.95083066888
3,13_23,14.11204890817017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,14.11204890817017,10.0,4,196658.95083066888
4,13_24,0.1421596387558133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.1421596387558133,10.0,4,196658.95083066888
5,14_12,0.124921886511733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.587642294294,0.124921886511733,10.0,4,196658.95083066888
6,14_16,8.828758643796728,0.0,-3.1,-2.748627593139019,-2.741177368952559,0.0,0.0,0.0,1494.412357705706,8.828758643796728,10.0,4,196658.95083066888
7,14_23,14.0604917874036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.0604917874036,10.0,4,196658.95083066888
8,16_24,8.7922529313333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.7922529313333,10.0,4,196658.95083066888
9,1_24,0.4827907197827019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4827907197827019,10.0,4,196658.95083066888
10,23_12,5.320698310465371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.7905478447558,5.320698310465371,10.0,4,196658.95083066888
11,23_13,14.11204890817017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.11204890817017,10.0,4,196658.95083066888
12,23_14,14.0604917874036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.0604917874036,10.0,4,196658.95083066888
13,23_24,14.02398607494018,0.0,-3.1,-4.307195822482053,-4.500634565657766,0.0,0.0,0.0,548.2094521552442,14.02398607494018,10.0,4,196658.95083066888
14,23_9,5.333485577568801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,5.333485577568801,10.0,4,196658.95083066888
15,24_16,8.7922529313333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,8.7922529313333,10.0,4,196658.95083066888
16,24_23,14.02398607494018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.02398607494018,10.0,4,196658.95083066888
17,3_13,0.3558699454929702,292.3067515972604,-1.09096794845948,-0.2067609836478911,0.0,0.1441643061871695,4.638543283581416,0.0,707.6932484027396,0.3558699454929702,0.0667,4,196658.95083066888
18,3_16,0.4608073542745073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4608073542745073,10.0,4,196658.95083066888
19,3_23,14.42790331643376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.42790331643376,10.0,4,196658.95083066888
20,3_24,0.4580140470194036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4580140470194036,10.0,4,196658.95083066888
21,8_24,0.4646807311733357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.4646807311733357,10.0,4,196658.95083066888
22,9_13,0.09825325560359346,194.9076608835345,-0.5775645461895622,-0.129475976681078,0.0,0.09612753570794438,2.168631428177382,0.0,305.0923391164655,0.09825325560359346,0.05,4,196658.95083066888
0,12_16,0.0,1505.597357463735,0.0,0.0,0.0,0.1706246467328966,12.71417798187589,0.003320930995332947,0.0,0.0,0.0333,5,196658.5428713737
1,12_24,0.0,451.7902327203689,0.0,0.0,0.0,0.3061208041256967,13.48791692503124,0.0,0.0,0.0,0.05,5,196658.5428713737
2,13_16,0.1449527074831952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.1449527074831952,10.0,5,196658.5428713737
3,13_23,14.11202662592377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,14.11202662592377,10.0,5,196658.5428713737
4,13_24,0.142159833760819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.142159833760819,10.0,5,196658.5428713737
5,14_12,0.1249221832489993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.597357463735,0.1249221832489993,10.0,5,196658.5428713737
6,14_16,8.828735767320001,0.0,-3.1,-2.748620730196,-2.741157552270221,0.0,0.0,0.0,1494.402642536265,8.828735767320001,10.0,5,196658.5428713737
7,14_23,14.06046931457275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.06046931457275,10.0,5,196658.5428713737
8,16_24,8.792230059277125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.792230059277125,10.0,5,196658.5428713737
9,1_24,0.4827909148279977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4827909148279977,10.0,5,196658.5428713737
10,23_12,5.320698247840056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.7902327203689,5.320698247840056,10.0,5,196658.5428713737
11,23_13,14.11202662592377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.11202662592377,10.0,5,196658.5428713737
12,23_14,14.06046931457275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.06046931457275,10.0,5,196658.5428713737
13,23_24,14.02396360652988,0.0,-3.1,-4.307189081958963,-4.500629097460612,0.0,0.0,0.0,548.2097672796311,14.02396360652988,10.0,5,196658.5428713737
14,23_9,5.33348551492911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,5.33348551492911,10.0,5,196658.5428713737
15,24_16,8.792230059277125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,8.792230059277125,10.0,5,196658.5428713737
16,24_23,14.02396360652988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.02396360652988,10.0,5,196658.5428713737
17,3_13,0.3558699454532959,292.3067515958552,-1.09096794845437,-0.2067609836359888,0.0,0.1441643061864765,4.638543283534535,0.0,707.6932484041448,0.3558699454532959,0.0667,5,196658.5428713737
18,3_16,0.4608071157870756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4608071157870756,10.0,5,196658.5428713737
19,3_23,14.42788103422765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.42788103422765,10.0,5,196658.5428713737
20,3_24,0.4580142420646994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4580142420646994,10.0,5,196658.5428713737
21,8_24,0.4646809262186314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.4646809262186314,10.0,5,196658.5428713737
22,9_13,0.09825336155029846,194.9076634658498,-0.5775645562606126,-0.1294760084650896,0.0,0.09612753698153005,2.168631476593981,0.0,305.0923365341502,0.09825336155029846,0.05,5,196658.5428713737
0,12_16,0.0,1505.60707239442,0.0,0.0,0.0,0.1706252101988764,12.71440969216115,0.003985093983443913,0.0,0.0,0.0333,6,196658.13492316692
1,12_24,0.0,451.7899176043605,0.0,0.0,0.0,0.306120648711973,13.48788991100583,0.0,0.0,0.0,0.05,6,196658.13492316692
2,13_16,0.1449524689648546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.1449524689648546,10.0,6,196658.13492316692
3,13_23,14.11200434426766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,14.11200434426766,10.0,6,196658.13492316692
4,13_24,0.142160028761646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.142160028761646,10.0,6,196658.13492316692
5,14_12,0.1249224799806785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.60707239442,0.1249224799806785,10.0,6,196658.13492316692
6,14_16,8.828712891450468,0.0,-3.1,-2.74861386743514,-2.741137736087761,0.0,0.0,0.0,1494.39292760558,8.828712891450468,10.0,6,196658.13492316692
7,14_23,14.06044684233625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.06044684233625,10.0,6,196658.13492316692
8,16_24,8.792207187828028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.792207187828028,10.0,6,196658.13492316692
9,1_24,0.4827911098690753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4827911098690753,10.0,6,196658.13492316692
10,23_12,5.320698185216752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.7899176043605,5.320698185216752,10.0,6,196658.13492316692
11,23_13,14.11200434426766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.11200434426766,10.0,6,196658.13492316692
12,23_14,14.06044684233625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.06044684233625,10.0,6,196658.13492316692
13,23_24,14.02394113871381,0.0,-3.1,-4.307182341614141,-4.500623629408055,0.0,0.0,0.0,548.2100823956396,14.02394113871381,10.0,6,196658.13492316692
14,23_9,5.333485452291427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,5.333485452291427,10.0,6,196658.13492316692
15,24_16,8.792207187828028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,8.792207187828028,10.0,6,196658.13492316692
16,24_23,14.02394113871381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.02394113871381,10.0,6,196658.13492316692
17,3_13,0.355869945413569,292.3067515946605,-1.090967948448228,-0.2067609836240707,0.0,0.1441643061858873,4.638543283494675,0.0,707.6932484053395,0.355869945413569,0.0667,6,196658.13492316692
18,3_16,0.4608068773089856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4608068773089856,10.0,6,196658.13492316692
19,3_23,14.42785875261179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.42785875261179,10.0,6,196658.13492316692
20,3_24,0.458014437105777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.458014437105777,10.0,6,196658.13492316692
21,8_24,0.4646811212597091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.4646811212597091,10.0,6,196658.13492316692
22,9_13,0.09825346749545463,194.90766604838,-0.5775645663293917,-0.1294760402486364,0.0,0.09612753825522173,2.168631525014612,0.0,305.09233395162,0.09825346749545463,0.05,6,196658.13492316692
0,12_16,0.0,1505.616787086481,0.0,0.0,0.0,0.1706257736510159,12.71464140066974,0.004649248363401658,0.0,0.0,0.0333,7,196657.7269860456
1,12_24,0.0,451.7896024966565,0.0,0.0,0.0,0.3061204933023451,13.48786289774269,0.0,0.0,0.0,0.05,7,196657.7269860456
2,13_16,0.1449522304558944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.1449522304558944,10.0,7,196657.7269860456
3,13_23,14.11198206320169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,14.11198206320169,10.0,7,196657.7269860456
4,13_24,0.1421602237583011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.1421602237583011,10.0,7,196657.7269860456
5,14_12,0.1249227767067755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1505.616787086481,0.1249227767067755,10.0,7,196657.7269860456
6,14_16,8.828690016187974,0.0,-3.1,-2.748607004856392,-2.741117920404956,0.0,0.0,0.0,1494.383212913518,8.828690016187974,10.0,7,196657.7269860456
7,14_23,14.06042437069394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.06042437069394,10.0,7,196657.7269860456
8,16_24,8.792184316985853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,8.792184316985853,10.0,7,196657.7269860456
9,1_24,0.4827913049059506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4827913049059506,10.0,7,196657.7269860456
10,23_12,5.320698122595459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451.7896024966565,5.320698122595459,10.0,7,196657.7269860456
11,23_13,14.11198206320169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.11198206320169,10.0,7,196657.7269860456
12,23_14,14.06042437069394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.06042437069394,10.0,7,196657.7269860456
13,23_24,14.02391867149182,0.0,-3.1,-4.307175601447546,-4.50061816150035,0.0,0.0,0.0,548.2103975033434,14.02391867149182,10.0,7,196657.7269860456
14,23_9,5.333485389655753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,5.333485389655753,10.0,7,196657.7269860456
15,24_16,8.792184316985853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,8.792184316985853,10.0,7,196657.7269860456
16,24_23,14.02391867149182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.02391867149182,10.0,7,196657.7269860456
17,3_13,0.3558699453738019,292.3067515936265,-1.090967948441296,-0.2067609836121406,0.0,0.1441643061853773,4.638543283460176,0.0,707.6932484063735,0.3558699453738019,0.0667,7,196657.7269860456
18,3_16,0.4608066388402457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4608066388402457,10.0,7,196657.7269860456
19,3_23,14.42783647158604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,14.42783647158604,10.0,7,196657.7269860456
20,3_24,0.4580146321426523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.4580146321426523,10.0,7,196657.7269860456
21,8_24,0.4646813162965844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.4646813162965844,10.0,7,196657.7269860456
22,9_13,0.09825357343906733,194.9076686310658,-0.5775645763963985,-0.1294760720317202,0.0,0.09612753952899014,2.168631573438161,0.0,305.0923313689342,0.09825357343906733,0.05,7,196657.7269860456
0,12_16,0.0,1505.626501538356,0.0,0.0,0.0,0.1706263370892246,12.71487310736421,0.005313394038770666,0.0,0.0,0.0333,8,196657.31906001017
1,12_24,0.0,451.7892873988141,0.0,0.0,0.0,0.3061203378975808,13.48783588537533,0.0,0.0,0.0,0.05,8,196657.31906001017
2,13_16,0.1449519919563655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.1449519919563655,10.0,8,196657.31906001017
3,13_23,14.11195978272585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,14.11195978272585,10.0,8,196657.31906001017
