level_0,OD,u,qpt,Upt,Uc,Um,WT,phi,Ipt,qc,ttc,ttpt,budget,objective
20,3_24,0.03567151582165812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.9,0.03567151582165812,10.0,3000,2986.5773722748645
21,8_24,0.04233819997559017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.2,0.04233819997559017,10.0,3000,2986.5773722748645
22,9_13,0.02836249525655762,284.2254632271507,-1.032106165446506,-0.1085087485769673,0.0,0.1401786530176509,4.375262847706054,0.0,715.7745367728494,0.02836249525655762,0.05,3000,2986.5773722748645
0,12_16,0.0,2061.81455402276,0.0,0.0,0.0,0.20288524413332,35.08092894871973,1.559869003664853,0.0,0.0,0.0333,4000,2804.4539280970894
1,12_24,0.0,619.3953768947121,0.0,0.0,0.0,0.3887828678353505,38.05853435159387,1.265491179134498,0.0,0.0,0.05,4000,2804.4539280970894
2,13_16,0.03975000674767095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.04,0.03975000674767095,10.0,4000,2804.4539280970894
3,13_23,0.4498287587214675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.9,0.4498287587214675,10.0,4000,2804.4539280970894
4,13_24,0.0181750322142018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.58,0.0181750322142018,10.0,4000,2804.4539280970894
5,14_12,0.02237532210748839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2061.81455402276,0.02237532210748839,10.0,4000,2804.4539280970894
6,14_16,0.2726767791833618,0.0,-3.1,-0.1818030337550085,0.6055910587080784,0.0,0.0,0.0,938.1854459772405,0.2726767791833618,10.0,4000,2804.4539280970894
7,14_23,0.4468136011929104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,584.14,0.4468136011929104,10.0,4000,2804.4539280970894
8,16_24,0.2712755466656021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.45,0.2712755466656021,10.0,4000,2804.4539280970894
9,1_24,0.05838613551425888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.84,0.05838613551425888,10.0,4000,2804.4539280970894
10,23_12,0.2136794988748217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,619.3953768947121,0.2136794988748217,10.0,4000,2804.4539280970894
11,23_13,0.4498287587214675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,370.59,0.4498287587214675,10.0,4000,2804.4539280970894
12,23_14,0.4468136011929104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.4468136011929104,10.0,4000,2804.4539280970894
13,23_24,0.4454123686751505,0.0,-3.1,-0.2336237106025452,-1.579989684659336,0.0,0.0,0.0,2380.604623105288,0.4454123686751505,10.0,4000,2804.4539280970894
14,23_9,0.225346165554033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.73,0.225346165554033,10.0,4000,2804.4539280970894
